symbol,year_label,document_url
ADANIENSOL,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/539254/68602539254.pdf
ADANIENSOL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/539254/5392540320.pdf
ADANIENSOL,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/539254/5392540319.pdf
ADANIENSOL,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/539254/5392540318.pdf
ADANIENSOL,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/539254/5392540317.pdf
ADANIENSOL,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/539254/5392540316.pdf
ADANIENT,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/045307f4-4c12-4e61-9764-d48b84c5b233.pdf
ADANIENT,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//5b37eb7e-c78a-431c-a8b8-03b1bbf4e1a5.pdf
ADANIENT,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/512599/73441512599.pdf
ADANIENT,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/512599/68600512599.pdf
ADANIENT,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990320.pdf
ADANIENT,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990319.pdf
ADANIENT,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990318.pdf
ADANIENT,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990317.pdf
ADANIENT,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990316.pdf
ADANIENT,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990315.pdf
ADANIENT,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990314.pdf
ADANIENT,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990313.pdf
ADANIENT,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/512599/5125990312.pdf
ADANIGREEN,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f5d2f21e-c8a9-41ec-9c21-448079b9d8f1.pdf
ADANIGREEN,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//fe379645-1283-416e-9899-b395c26dee78.pdf
ADANIGREEN,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/541450/73444541450.pdf
ADANIGREEN,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/541450/68601541450.pdf
ADANIGREEN,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500320.pdf
ADANIGREEN,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500319.pdf
ADANIGREEN,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/541450/5414500318.pdf
ADANIPORTS,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c3aba93e-4577-41bf-9623-f711be83882b.pdf
ADANIPORTS,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//fa93bdec-70e9-4c68-8978-c2add3549e79.pdf
ADANIPORTS,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532921/73447532921.pdf
ADANIPORTS,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532921/68598532921.pdf
ADANIPORTS,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210320.pdf
ADANIPORTS,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210316.pdf
ADANIPORTS,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532921/5329210311.pdf
ADANIPOWER,Mar 2024,https://www.bseindia.com/bseplus/AnnualReport/533096/73468533096.pdf
ADANIPOWER,Mar 2023,https://www.bseindia.com/bseplus/AnnualReport/533096/68599533096.pdf
ADANIPOWER,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960320.pdf
ADANIPOWER,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960319.pdf
ADANIPOWER,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960318.pdf
ADANIPOWER,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960317.pdf
ADANIPOWER,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960316.pdf
ADANIPOWER,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960315.pdf
ADANIPOWER,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960314.pdf
ADANIPOWER,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/533096/5330960312.pdf
AMBUJACEM,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/70407daf-2a6b-4890-a5de-869f178fa185.pdf
AMBUJACEM,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//0341734f-bc68-4a01-bdb2-060a54d7d83d.pdf
AMBUJACEM,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500425/72960500425.pdf
AMBUJACEM,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500425/68366500425.pdf
AMBUJACEM,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500425/68366500425.pdf
AMBUJACEM,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251219.pdf
AMBUJACEM,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251218.pdf
AMBUJACEM,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251216.pdf
AMBUJACEM,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251216.pdf
AMBUJACEM,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251215.pdf
AMBUJACEM,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500425/5004251211.pdf
APOLLOHOSP,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/93fc23fd-104c-47e7-bfc9-cf91d3d41e33.pdf
APOLLOHOSP,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//30d2900c-1d8f-4110-abf9-5e477e6ace9e.pdf
APOLLOHOSP,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/508869/74069508869.pdf
APOLLOHOSP,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/508869/69378508869.pdf
APOLLOHOSP,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/508869/65485508869.pdf
APOLLOHOSP,Mar 2018,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2018/APOLLO_HOSPITALS_ENTERPRISE_LTD-508869-MARCH-2018.PDF
APOLLOHOSP,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690317.pdf
APOLLOHOSP,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690316.pdf
APOLLOHOSP,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690314.pdf
APOLLOHOSP,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690313.pdf
APOLLOHOSP,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690312.pdf
APOLLOHOSP,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/508869/5088690311.pdf
ASIANPAINT,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/218b2e64-6a82-4ecf-8d19-f92bd77518c7.pdf
ASIANPAINT,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e874970f-8a7b-41de-88f2-40928e65f3e7.pdf
ASIANPAINT,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500820/73104500820.pdf
ASIANPAINT,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500820/68521500820.pdf
ASIANPAINT,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200320.pdf
ASIANPAINT,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200319.pdf
ASIANPAINT,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200318.pdf
ASIANPAINT,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200317.pdf
ASIANPAINT,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200316.pdf
ASIANPAINT,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200315.pdf
ASIANPAINT,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200314.pdf
ASIANPAINT,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500820/5008200311.pdf
ATGL,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f1d32eb9-7d5b-4c19-ab0a-27346cb11f29.pdf
ATGL,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//f0503b02-521f-4d15-a20c-49bf8044d791.pdf
ATGL,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/542066/73449542066.pdf
ATGL,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/542066/68596542066.pdf
ATGL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/542066/5420660320.pdf
ATGL,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/542066/5420660319.pdf
AXISBANK,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/93457ea2-9cfe-4d6c-98ec-12e62c07ff0b.pdf
AXISBANK,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//90b930a8-4c38-4490-afd8-3eb51a9331c8.pdf
AXISBANK,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532215/73342532215.pdf
AXISBANK,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532215/68747532215.pdf
AXISBANK,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150320.pdf
AXISBANK,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150319.pdf
AXISBANK,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150318.pdf
AXISBANK,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150317.pdf
AXISBANK,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150316.pdf
AXISBANK,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150315.pdf
AXISBANK,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150314.pdf
AXISBANK,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150313.pdf
AXISBANK,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150312.pdf
AXISBANK,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532215/5322150311.pdf
BAJAJ-AUTO,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/e10ea05d-5083-4c0b-b9d4-dd38508602d4.pdf
BAJAJ-AUTO,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//a1461b35-3d93-4cea-9ce0-6b4003c27d31.pdf
BAJAJ-AUTO,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532977/73451532977.pdf
BAJAJ-AUTO,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532977/68685532977.pdf
BAJAJ-AUTO,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770320.pdf
BAJAJ-AUTO,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770319.pdf
BAJAJ-AUTO,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770318.pdf
BAJAJ-AUTO,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770317.pdf
BAJAJ-AUTO,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770316.pdf
BAJAJ-AUTO,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770315.pdf
BAJAJ-AUTO,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770313.pdf
BAJAJ-AUTO,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770312.pdf
BAJAJ-AUTO,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532977/5329770311.pdf
BAJAJFINSV,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/a5a72b88-dcc6-45a3-8a32-ae88079475ff.pdf
BAJAJFINSV,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//641ff85b-b60c-4c73-93e9-52963d7d50ac.pdf
BAJAJFINSV,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532978/73489532978.pdf
BAJAJFINSV,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532978/68643532978.pdf
BAJAJFINSV,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780320.pdf
BAJAJFINSV,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780319.pdf
BAJAJFINSV,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780318.pdf
BAJAJFINSV,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780317.pdf
BAJAJFINSV,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780316.pdf
BAJAJFINSV,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780315.pdf
BAJAJFINSV,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780314.pdf
BAJAJFINSV,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780313.pdf
BAJAJFINSV,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780312.pdf
BAJAJFINSV,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532978/5329780311.pdf
BAJAJHLDNG,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b75eed15-4e02-413b-a30a-fdcc0f6c7524.pdf
BAJAJHLDNG,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//6ae5a2c9-7852-4019-96b5-147d0f80c617.pdf
BAJAJHLDNG,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500490/73487500490.pdf
BAJAJHLDNG,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500490/68686500490.pdf
BAJAJHLDNG,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900320.pdf
BAJAJHLDNG,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900319.pdf
BAJAJHLDNG,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900318.pdf
BAJAJHLDNG,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900317.pdf
BAJAJHLDNG,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900316.pdf
BAJAJHLDNG,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900315.pdf
BAJAJHLDNG,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900314.pdf
BAJAJHLDNG,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900313.pdf
BAJAJHLDNG,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900312.pdf
BAJAJHLDNG,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500490/5004900311.pdf
BAJFINANCE,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/23ae9a75-9bfa-49c2-89e4-5e1ee7a20f8c.pdf
BAJFINANCE,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//46404117-5ed9-40e3-9891-2953ee625245.pdf
BAJFINANCE,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/500034/73448500034.pdf
BAJFINANCE,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/500034/68650500034.pdf
BAJFINANCE,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340320.pdf
BAJFINANCE,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340319.pdf
BAJFINANCE,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340318.pdf
BAJFINANCE,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340317.pdf
BAJFINANCE,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340316.pdf
BAJFINANCE,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340315.pdf
BAJFINANCE,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340314.pdf
BAJFINANCE,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340313.pdf
BAJFINANCE,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340312.pdf
BAJFINANCE,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/500034/5000340311.pdf
BANKBARODA,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/aeebbed0-a043-4a00-b350-40a58eb996c9.pdf
BANKBARODA,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//5e7191ef-8de8-4aa3-8118-93fd1fa83426.pdf
BANKBARODA,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532134/73079532134_23_09_22.pdf
BANKBARODA,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/532134/68567532134.pdf
BANKBARODA,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340320.pdf
BANKBARODA,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340319.pdf
BANKBARODA,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340318.pdf
BANKBARODA,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340317.pdf
BANKBARODA,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340316.pdf
BANKBARODA,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340315.pdf
BANKBARODA,Mar 2014,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340314.pdf
BANKBARODA,Mar 2013,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340313.pdf
BANKBARODA,Mar 2012,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340312.pdf
BANKBARODA,Mar 2011,https://www.bseindia.com/bseplus/AnnualReport/532134/5321340311.pdf
BEL,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/c2617cea-669d-4017-8da3-a0040a50a7df.pdf
BEL,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//e28d30ba-0a9e-467c-9d08-d82f8942f5a6.pdf
BEL,Mar 2021,https://www.bseindia.com/bseplus/AnnualReport/539399/69498539399.pdf
BEL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/539399/66962539399.pdf
BEL,Mar 2018,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990318.pdf
BEL,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990317.pdf
BEL,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/539399/5393990316.pdf
BEL,Mar 2014,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2014/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2014.PDF
BEL,Mar 2013,https://www.bseindia.com/HIS_ANN_RPT/HISTANNR/2013/BELLA_CASA_FASION_&_RETAIL_LTD-539399-MARCH-2013.PDF
BHARTIARTL,Mar 2024,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f345c17e-4d3c-4347-ad15-54a33f8aab05.pdf
BHARTIARTL,Mar 2023,https://www.bseindia.com/xml-data/corpfiling/AttachHis//c47b5c5b-4b08-48c3-801f-3be3d4646981.pdf
BHARTIARTL,Mar 2022,https://www.bseindia.com/bseplus/AnnualReport/532454/73851532454.pdf
BHARTIARTL,Mar 2020,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540320.pdf
BHARTIARTL,Mar 2019,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540319.pdf
BHARTIARTL,Mar 2017,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540317.pdf
BHARTIARTL,Mar 2016,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540316.pdf
BHARTIARTL,Mar 2015,https://www.bseindia.com/bseplus/AnnualReport/532454/5324540315.pdf
